x_c,y_c,z_c,theta_neck_pan_cmd_tminus1,theta_lower_tilt_cmd_tminus1,theta_upper_tilt_cmd_tminus1,theta_right_pan_cmd_tminus1,theta_tilt_cmd_tminus1
-0.22257228168481624,-0.023963894749415533,1.003440914814432,0.0,0.0,0.0,-8,-25
-0.16361462364606527,-0.02644554751958244,1.0035344028554423,0.0,0.0,0.0,-6,-25
-0.10376635293306302,-0.029185426629965337,1.0036322614519526,0.0,0.0,0.0,-4,-25
-0.05470927633547562,-0.030967786384397806,1.003706263518868,0.0,0.0,0.0,-2,-25
-0.00461421845187715,-0.03192469693906509,1.003770263319249,0.0,0.0,0.0,0,-25
0.05957890824919687,-0.033486306596710105,1.0038567693544354,0.0,0.0,0.0,2,-25
0.11746998265103747,-0.035741828767179726,1.0039461372198695,0.0,0.0,0.0,4,-25
0.1765985075551586,-0.03870218466751546,1.0040462153692087,0.0,0.0,0.0,6,-25
0.2348987456560836,-0.03971761049362823,1.0041193815089058,0.0,0.0,0.0,8,-25
0.29278367404410055,-0.04176643023932004,1.0042059728796249,0.0,0.0,0.0,10,-25
0.34762999694992436,-0.043406337504299924,1.004283979893195,0.0,0.0,0.0,12,-25
0.41530659291548333,-0.04584425974002755,1.0043857888166554,0.0,0.0,0.0,14,-25
-0.44124236680606554,-0.015676878873376023,1.0031064670329002,0.0,0.0,0.0,-14,-25
-0.3553552519944079,-0.018669821040325586,1.0032343175259906,0.0,0.0,0.0,-12,-25
-0.2818474228170279,-0.021305708471070436,1.0033447365502148,0.0,0.0,0.0,-10,-25
-0.22210522942010702,-0.024011617583329217,1.0034420315175947,0.0,0.0,0.0,-8,-25
-0.16410031511268985,-0.026748188668959734,1.0035379626727434,0.0,0.0,0.0,-6,-25
-0.1054494878119766,-0.028710757884275087,1.003624180533015,0.0,0.0,0.0,-4,-25
-0.0554927874921024,-0.0308338472415338,1.0037036680656384,0.0,0.0,0.0,-2,-25
-0.004394423981428863,-0.031184987467593038,1.0037605743019533,0.0,0.0,0.0,0,-25
0.059474716083287804,-0.03315506151267756,1.003852223584401,0.0,0.0,0.0,2,-25
0.11696704030849281,-0.03579954544284081,1.0039463969480227,0.0,0.0,0.0,4,-25
0.17605898734017078,-0.03845842524837248,1.0040423973622785,0.0,0.0,0.0,6,-25
0.23473590414117873,-0.03959196390951307,1.0041175312461983,0.0,0.0,0.0,8,-25
0.29300588994480137,-0.04127472085095967,1.0041996100214148,0.0,0.0,0.0,10,-25
0.3468674704587893,-0.043309317525726185,1.0042819006660553,0.0,0.0,0.0,12,-25
0.41536600280013825,-0.04555306846152642,1.004381946975876,0.0,0.0,0.0,14,-25
-0.4434093977597815,-0.015031717276444964,1.0030956068457701,0.0,0.0,0.0,-14,-25
-0.3548111235582646,-0.01853040761878685,1.0032330049761442,0.0,0.0,0.0,-12,-25
-0.28287625895627244,-0.021094359263402578,1.0033408530356607,0.0,0.0,0.0,-10,-25
-0.22391612315470677,-0.023382382376382852,1.0034317485923152,0.0,0.0,0.0,-8,-25
-0.16180490558023242,-0.026235608257174952,1.0035334380029688,0.0,0.0,0.0,-6,-25
-0.10550465851299495,-0.028226815569435657,1.003617638400468,0.0,0.0,0.0,-4,-25
-0.05533505295717911,-0.0304840222306498,1.003699140863305,0.0,0.0,0.0,-2,-25
-0.00395432767093129,-0.03097932766288391,1.0037582676456773,0.0,0.0,0.0,0,-25
0.05993197428885688,-0.032685727991495855,1.003846400717372,0.0,0.0,0.0,2,-25
0.11787207934888189,-0.035500212622263695,1.0039433098593613,0.0,0.0,0.0,4,-25
0.17609656509460936,-0.03824413483974216,1.0040395638404083,0.0,0.0,0.0,6,-25
0.23468733878634662,-0.03918367025457119,1.0041120097012166,0.0,0.0,0.0,8,-25
0.2922935288020221,-0.040115472983496464,1.0041833461132523,0.0,0.0,0.0,10,-25
0.34715679889022644,-0.043142141550852664,1.00427995574915,0.0,0.0,0.0,12,-25
0.41433971115713564,-0.04524834859669065,1.0043768147115368,0.0,0.0,0.0,14,-25
-0.44271833368617997,-0.015328245356888684,1.0031002868676335,0.0,0.0,0.0,-14,-25
-0.3520380567475907,-0.01888015209683136,1.0032405251016407,0.0,0.0,0.0,-12,-25
-0.2817962578354005,-0.020863623671207546,1.0033388640188659,0.0,0.0,0.0,-10,-25
-0.22581306697086756,-0.023467267380976646,1.0034309483667874,0.0,0.0,0.0,-8,-25
-0.16410912972343783,-0.026076847414684266,1.003528956384166,0.0,0.0,0.0,-6,-25
-0.10577104994098219,-0.028163494768408456,1.0036165176420615,0.0,0.0,0.0,-4,-25
-0.05520265687831094,-0.030200405181960478,1.0036954750920977,0.0,0.0,0.0,-2,-25
-0.004647227971517509,-0.030822912336852946,1.0037554635325283,0.0,0.0,0.0,0,-25
0.05896981752239472,-0.03256073799549624,1.0038437427021836,0.0,0.0,0.0,2,-25
0.1173751601302444,-0.035435476345233086,1.0039419346318168,0.0,0.0,0.0,4,-25
0.17618994355698891,-0.037620368586164146,1.004031299546561,0.0,0.0,0.0,6,-25
0.23505736453871395,-0.03926341268773667,1.0041134564107053,0.0,0.0,0.0,8,-25
0.29391564464458475,-0.04139516886006206,1.0042021536330206,0.0,0.0,0.0,10,-25
0.3485176966508676,-0.04316863877782216,1.0042817011085083,0.0,0.0,0.0,12,-25
0.41743479340898193,-0.04555074140660237,1.0043840291917325,0.0,0.0,0.0,14,-25
-0.44180988922301645,-0.014914761658951288,1.0030956734131466,0.0,0.0,0.0,-14,-25
-0.35530412273894607,-0.018118386631071827,1.003226979459828,0.0,0.0,0.0,-12,-25
-0.28352221729486704,-0.02038106409216703,1.0033306335992822,0.0,0.0,0.0,-10,-25
-0.2233164486135174,-0.02323589446319868,1.0034303979743908,0.0,0.0,0.0,-8,-25
-0.16439569005212817,-0.02598397297007082,1.0035274189453876,0.0,0.0,0.0,-6,-25
-0.10415539514120153,-0.02784698964129292,1.0036139263507526,0.0,0.0,0.0,-4,-25
-0.05582523054426636,-0.029980118740112766,1.0036918868244513,0.0,0.0,0.0,-2,-25
-0.004175087292819013,-0.03094942339436191,1.003757641349897,0.0,0.0,0.0,0,-25
0.05895938743921181,-0.03309104961329502,1.003850839258517,0.0,0.0,0.0,2,-25
0.11711392994201475,-0.03532599369568333,1.0039402004870286,0.0,0.0,0.0,4,-25
0.17582906998856895,-0.038091079589426605,1.0040372393376586,0.0,0.0,0.0,6,-25
0.23562335486310038,-0.03936305973122689,1.0041153700712846,0.0,0.0,0.0,8,-25
0.293865993324284,-0.04146085212271884,1.0042029831949908,0.0,0.0,0.0,10,-25
0.34715940082516217,-0.042689213337281255,1.0042738882845987,0.0,0.0,0.0,12,-25
0.4130745308560282,-0.04524460213810842,1.0043754720384588,0.0,0.0,0.0,14,-25
